"","X","IndividualID","FragID","LocationID","TableID","SumpID","TankID","DeathDate","Depth","Longitude","Latitude","Reassessment_survival","Taxon","Reassessment_bleaching","TempMaxMM","TempMinMM","TempRange","TempMean","TimePoint","Date","WaterTemp","Survival","CoralWatchLetter","CoralWatchNumber","Bleaching","BleachedArea","BW","Comment","WaterDensity","SkelletonWeight","time_without_bleaching","time_alive","min_health_score","time_to_recovery","ITS2","SurvivalT12","tempPC1","tempPC2"
"1299",2196,"EXP57","EXP57_T2","CoralGarden",2,"T2_2","Tank11","10/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,3,5,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1300",2197,"EXP57","EXP57_T2","CoralGarden",2,"T2_2","Tank11","10/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,3,5,2,NA,"C8",1,-0.468647226285381,0.433411187608061
"1301",2198,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","D",4,"NoBleaching",0,5.319,NA,1.021801177,14.40454187,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1302",2199,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","C",4,"NoBleaching",0,5.49,NA,1.021972254,14.87188521,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1303",2200,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,4.22,"Pink",1.022107816,11.43416854,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1304",2201,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T3","24/2/2024",30.1,"Alive","C",3,"NoBleaching",0,7.292,"Pink",1.021835536,19.7488161,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1305",2202,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T4","3/3/2024",28.6,"PartiallyDead","C",3,"NoBleaching",0,5.548,"Pink; RTN",1.02234225,15.03830578,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1306",2203,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T5","9/3/2024",26.5,"PartiallyDead","C",3,"NoBleaching",0,5.546,"Pink; RTN tips",1.023023824,15.05004782,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1307",2204,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Dead",NA,NA,NA,NA,NA,NA,1.022928476,0,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1308",2205,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T7","23/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1309",2206,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1310",2207,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T9","6/4/2024",27.5,"Dead",NA,NA,NA,NA,NA,NA,1.022703365,0,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1311",2208,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1312",2209,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,6,3,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1313",2210,"EXP57","EXP57_C","CoralGarden",1,"C_1","Tank6","12/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,12,6,3,NA,"C8",1,-0.468647226285381,0.433411187608061
"1314",2211,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","C",3,"NoBleaching",0,5.295,NA,1.021801177,14.33954676,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1315",2212,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","D",4,"NoBleaching",0,5.383,"Pink",1.021972254,14.58203244,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1316",2213,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,4.506,"Pink",1.022107816,12.20909086,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1317",2214,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T3","24/2/2024",30.1,"PartiallyDead","C",3,"NoBleaching",0,5.514,"Pink",1.021835536,14.93348491,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1318",2215,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T4","3/3/2024",28.6,"PartiallyDead","C",3,"NoBleaching",0,5.408,"Pink; RTN",1.02234225,14.65882438,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1319",2216,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T5","9/3/2024",26.5,"Dead",NA,NA,NA,NA,NA,NA,1.023023824,0,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1320",2217,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Dead",NA,NA,NA,NA,NA,NA,1.022928476,0,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1321",2218,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T7","23/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1322",2219,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1323",2220,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T9","6/4/2024",27.5,"Dead",NA,NA,NA,NA,NA,NA,1.022703365,0,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1324",2221,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1325",2222,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,5,3,1,"C8",NA,-0.468647226285381,0.433411187608061
"1326",2223,"EXP57","EXP57_T1","CoralGarden",1,"T1_1","Tank5","6/3/2024",7.6,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,12,5,3,1,"C8",1,-0.468647226285381,0.433411187608061
"1327",2224,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","D",3,"NoBleaching",0,4.358,NA,1.021801177,11.80202923,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1328",2225,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","C",2,"NoBleaching",0,4.516,"Pink",1.021972254,12.23341232,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1329",2226,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T2","17/2/2024",29.3,"Alive","C",2,"NoBleaching",0,3.464,NA,1.022107816,9.385772471,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1330",2227,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T3","24/2/2024",30.1,"Alive","C",2,"NoBleaching",0,4.556,NA,1.021835536,12.33894763,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1331",2228,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T4","3/3/2024",28.6,"Alive","C",2,"NoBleaching",0,4.594,NA,1.02234225,12.45241109,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1332",2229,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T5","9/3/2024",26.5,"PartiallyDead","C",2,"NoBleaching",0,4.588,"RTN",1.023023824,12.45034609,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1333",2230,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Dead",NA,NA,NA,NA,NA,NA,1.022928476,0,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1334",2231,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T7","23/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1335",2232,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1336",2233,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T9","6/4/2024",27.5,"Dead",NA,NA,NA,NA,NA,NA,1.022703365,0,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1337",2234,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1338",2235,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,6,2,NA,"C8",NA,-0.468647226285381,0.433411187608061
"1339",2236,"EXP58","EXP58_T1","CoralGarden",1,"T1_1","Tank3","11/3/2024",7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,12,6,2,NA,"C8",1,-0.468647226285381,0.433411187608061
"1340",2237,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","D",4,"NoBleaching",0,8.212,NA,1.021801177,22.23916109,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1341",2238,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","D",2,"NoBleaching",0,8.368,NA,1.021972254,22.66811211,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1342",2239,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T2","18/2/2024",30.3,"Alive","D",2,"NoBleaching",0,8.533,"Pink",1.021766746,23.10714074,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1343",2240,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T3","25/2/2024",29.6,"Alive","D",2,"NoBleaching",0,8.917,NA,1.022006253,24.15667399,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1344",2241,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T4","2/3/2024",28.6,"Alive","C",2,"NoBleaching",0,9.894,NA,1.02234225,26.81849268,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1345",2242,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T5","10/3/2024",26.5,"Alive","C",2,"NoBleaching",0,8.677,NA,1.023023824,23.54656778,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1346",2243,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Alive","C",2,"NoBleaching",0,8.689,NA,1.022928476,23.57536648,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1347",2244,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T7","23/3/2024",26.1,"Alive","C",2,"NoBleaching",0,9.104,NA,1.023149895,24.71052592,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1348",2245,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"Alive","C",2,"NoBleaching",0,8.693,NA,1.022960334,23.58747802,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1349",2246,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T9","6/4/2024",27.5,"PartiallyDead","C",2,"NoBleaching",0,8.717,"TLT",1.022703365,23.6424235,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1350",2247,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T10","13/4/2024",25.8,"Alive","C",3,"NoBleaching",0,9.131,NA,1.023243649,24.78770435,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1351",2248,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"PartiallyDead","C",3,"NoBleaching",0,8.948,"PDT",1.02376184,24.31202994,12,12,2,9,"C8",NA,-0.468647226285381,0.433411187608061
"1352",2249,"EXP58","EXP58_T2","CoralGarden",2,"T2_2","Tank11",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"PartiallyDead","C",3,"NoBleaching",0,8.854,NA,1.023274748,24.0369918,12,12,2,9,"C8",0.5,-0.468647226285381,0.433411187608061
"1353",2250,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","D",4,"NoBleaching",0,6.653,NA,1.021801177,18.01718689,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1354",2251,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","D",3,"NoBleaching",0,6.487,NA,1.021972254,17.57266291,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1355",2252,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T2","18/2/2024",30.3,"Alive","D",2,"NoBleaching",0,6.522,NA,1.021766746,17.66140535,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1356",2253,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T3","25/2/2024",29.6,"Alive","C",3,"NoBleaching",0,6.577,NA,1.022006253,17.81747727,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1357",2254,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T4","2/3/2024",28.6,"Alive","C",3,"NoBleaching",0,6.642,NA,1.02234225,18.00368187,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1358",2255,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T5","9/3/2024",26.5,"Alive","C",2,"PartialBleaching",0.5,6.66,NA,1.023023824,18.07308303,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1359",2256,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Alive","C",2,"NoBleaching",0,6.638,NA,1.022928476,18.01050555,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1360",2257,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T7","24/3/2024",26.1,"PartiallyDead","C",2,"NoBleaching",0,6.629,"TN tips",1.023149895,17.99275882,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1361",2258,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T8","30/3/2024",26.7,"PartiallyDead","C",2,"NoBleaching",0,6.646,"TN tips",1.022960334,18.03317369,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1362",2259,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T9","6/4/2024",28.3,"PartiallyDead","D",3,"NoBleaching",0,6.648,"TLT",1.022441623,18.02294204,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1363",2260,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T10","13/4/2024",25.8,"PartiallyDead","C",3,"NoBleaching",0,6.627,NA,1.023243649,17.99015625,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1364",2261,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T11","19/4/2024",24.1,"PartiallyDead","C",3,"NoBleaching",0,6.659,NA,1.02376184,18.09273663,5,12,2,1,"C8",NA,-0.468647226285381,0.433411187608061
"1365",2262,"EXP58","EXP58_C","CoralGarden",2,"C_2","Tank7",NA,7.4,151.9106,-23.445709,"Dead","Taxon1","",28.39295959,21.6675148,6.725444794,24.78204696,"T12","27/4/2024",25.7,"PartiallyDead","C",3,"NoBleaching",0,6.634,"PDT",1.023274748,18.01009754,5,12,2,1,"C8",0.5,-0.468647226285381,0.433411187608061
"1366",2263,"EXP59","EXP59_T1","CoralGarden",2,"T1_2","Tank12",NA,7.2,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T0","6/2/2024",30.2,"Alive","D",5,"NoBleaching",0,7.51,NA,1.021801177,20.33805404,2,12,2,4,"C8",NA,-0.468647226285381,0.433411187608061
"1367",2264,"EXP59","EXP59_T1","CoralGarden",2,"T1_2","Tank12",NA,7.2,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T1","10/2/2024",29.7,"Alive","D",3,"NoBleaching",0,7.608,NA,1.021972254,20.60934476,2,12,2,4,"C8",NA,-0.468647226285381,0.433411187608061
"1368",2265,"EXP59","EXP59_T1","CoralGarden",2,"T1_2","Tank12",NA,7.2,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T2","18/2/2024",30.3,"Alive","D",3,"PartialBleaching",0.4,7.72,NA,1.021766746,20.90555801,2,12,2,4,"C8",NA,-0.468647226285381,0.433411187608061
"1369",2266,"EXP59","EXP59_T1","CoralGarden",2,"T1_2","Tank12",NA,7.2,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T3","24/2/2024",30.1,"Alive","D",3,"PartialBleaching",0.4,7.751,NA,1.021835536,20.99191903,2,12,2,4,"C8",NA,-0.468647226285381,0.433411187608061
"1370",2267,"EXP59","EXP59_T1","CoralGarden",2,"T1_2","Tank12",NA,7.2,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T4","2/3/2024",28.6,"Alive","D",2,"PartialBleaching",0.3,8.775,NA,1.02234225,23.78535206,2,12,2,4,"C8",NA,-0.468647226285381,0.433411187608061
"1371",2268,"EXP59","EXP59_T1","CoralGarden",2,"T1_2","Tank12",NA,7.2,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T5","10/3/2024",26.5,"Alive","D",2,"NoBleaching",0,7.749,NA,1.023023824,21.02827634,2,12,2,4,"C8",NA,-0.468647226285381,0.433411187608061
"1372",2269,"EXP59","EXP59_T1","CoralGarden",2,"T1_2","Tank12",NA,7.2,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T6","16/3/2024",26.8,"Alive","D",2,"PartialBleaching",0.5,7.777,NA,1.022928476,21.10088907,2,12,2,4,"C8",NA,-0.468647226285381,0.433411187608061
"1373",2270,"EXP59","EXP59_T1","CoralGarden",2,"T1_2","Tank12",NA,7.2,151.9106,-23.445709,"PartiallyDead","Taxon1","NoBleaching",28.39295959,21.6675148,6.725444794,24.78204696,"T7","23/3/2024",26.1,"PartiallyDead","D",2,"NoBleaching",0,7.74,NA,1.023149895,21.00828983,2,12,2,4,"C8",NA,-0.468647226285381,0.433411187608061
