IndividualID,FragID,ReefZone,LocationID,TableID,SumpID,TankID,DeathDate,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,TimePoint,Date,WaterTemp,Survival,CoralWatchLetter,CoralWatchNumber,Bleaching,BleachedArea,BW,Comment,WaterDensity,SkelletonWeight,time_without_bleaching,time_alive,min_health_score,time_to_recovery,ITS2,SurvivalT12,tempPC1,tempPC2
EXP62,EXP62_T1,Leeward,LibbysLair,2,T1_2,Tank12,13/4/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,3,10,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_T1,Leeward,LibbysLair,2,T1_2,Tank12,13/4/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,3,10,2,NA,C8,1,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T0,7/2/2024,29.8,Alive,D,6,NoBleaching,0,6.282,NA,1.021938182,17.01636803,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T1,10/2/2024,29.7,Alive,D,4,NoBleaching,0,6.366,NA,1.021972254,17.24488548,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T2,18/2/2024,30.3,Alive,D,3,NoBleaching,0,5.765,NA,1.021766746,15.61146916,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T3,24/2/2024,30.1,Alive,D,3,NoBleaching,0,7.916,NA,1.021835536,21.4387861,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T4,3/3/2024,28.6,Alive,D,2,FullBleaching,1,6.522,Green skelleton,1.02234225,17.67841209,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T5,9/3/2024,26.5,Alive,E,2,FullBleaching,1,6.492,NA,1.023023824,17.61718544,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,4,6,2,NA,C8,NA,1.804650922,-0.100922421
EXP62,EXP62_C,Leeward,LibbysLair,1,C_1,Tank6,16/3/2024,7.7,151.93645,-23.43528,PartiallyDead,Taxon1,PartialBleaching,28.32297134,21.68577003,6.637201309,24.75123899,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,4,6,2,NA,C8,1,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T0,7/2/2024,29.8,Alive,C,4,NoBleaching,0,6.894,NA,1.021938182,18.67412309,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,6.808,NA,1.021972254,18.44222123,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T2,18/2/2024,30.3,Alive,C,3,NoBleaching,0,6.909,Pink,1.021766746,18.70939123,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T3,25/2/2024,29.6,Alive,C,3,NoBleaching,0,6.87,NA,1.022006253,18.61123139,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T4,2/3/2024,28.6,Alive,C,3,PartialBleaching,0.1,7.082,Pink,1.02234225,19.1963377,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T5,10/3/2024,26.5,Alive,C,3,NoBleaching,0,6.874,Pink,1.023023824,18.65380972,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T6,16/3/2024,26.8,Alive,C,2,NoBleaching,0,6.885,NA,1.022928476,18.68067651,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T7,23/3/2024,26.1,PartiallyDead,C,2,NoBleaching,0,6.88,TN tips,1.023149895,18.6740354,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,4,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T2,Windward,HeronBommie,2,T2_2,Tank11,30/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,4,8,2,NA,C8,1,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T0,7/2/2024,29.8,Alive,C,5,NoBleaching,0,6.177,NA,1.021938182,16.73194928,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T1,10/2/2024,29.7,Alive,D,4,NoBleaching,0,5.26,NA,1.021972254,14.2488372,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T2,18/2/2024,30.3,Alive,C,3,NoBleaching,0,5.401,NA,1.021766746,14.62576668,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T3,24/2/2024,30.1,PartiallyDead,C,3,PartialBleaching,0.1,5.484,NA,1.021835536,14.85223635,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T4,2/3/2024,28.6,PartiallyDead,C,2,NoBleaching,0,5.746,RTN,1.02234225,15.5750009,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T5,10/3/2024,26.5,Dead,NA,NA,NA,NA,NA,NA,1.023023824,0,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T6,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,NA,1.022928476,0,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,3,5,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_T1,Windward,HeronBommie,2,T1_2,Tank12,10/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,3,5,2,NA,C8,1,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T0,7/2/2024,29.8,Alive,C,4,NoBleaching,0,8.5,NA,1.021938182,23.02437572,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,8.45,NA,1.021972254,22.89024227,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T2,18/2/2024,30.3,Alive,C,3,NoBleaching,0,8.554,NA,1.021766746,23.16400819,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T3,25/2/2024,29.6,Alive,C,3,NoBleaching,0,8.566,NA,1.022006253,23.20579448,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T4,2/3/2024,28.6,Alive,C,2,NoBleaching,0,8.492,NA,1.02234225,23.01825751,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T5,9/3/2024,26.5,Alive,C,2,NoBleaching,0,8.64,NA,1.023023824,23.44616177,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T6,16/3/2024,26.8,PartiallyDead,C,2,NoBleaching,0,8.44,TN tips,1.022928476,22.89976903,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T7,23/3/2024,26.1,PartiallyDead,C,2,NoBleaching,0,9.464,NA,1.023149895,25.68765568,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T9,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,NA,1.022441623,0,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,12,8,2,NA,C8,NA,1.804650922,-0.100922421
EXP70,EXP70_C,Windward,HeronBommie,2,C_2,Tank9,28/3/2024,8.8,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,12,8,2,NA,C8,1,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T0,7/2/2024,29.8,Alive,C,3,NoBleaching,0,11.065,NA,1.021938182,29.97231969,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T1,10/2/2024,29.7,Alive,C,2,NoBleaching,0,11.08,NA,1.021972254,30.01466087,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T2,18/2/2024,30.3,Alive,C,3,PartialBleaching,0.4,11.236,Pink,1.021766746,30.42679401,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T3,25/2/2024,29.6,Alive,C,3,NoBleaching,0,11.236,Pink,1.022006253,30.43898048,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T4,2/3/2024,28.6,Alive,C,3,NoBleaching,0,11.463,Pink,1.02234225,31.07139495,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T5,10/3/2024,26.5,PartiallyDead,C,3,NoBleaching,0,11.263,Pink; RTN tips,1.023023824,30.56413426,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T6,16/3/2024,26.8,Alive,C,2,NoBleaching,0,11.275,TN tips,1.022928476,30.5918123,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T7,23/3/2024,26.1,PartiallyDead,C,2,NoBleaching,0,11.269,TN tips,1.023149895,30.58687572,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T8,30/3/2024,26.7,PartiallyDead,C,2,NoBleaching,0,11.289,TN tips,1.022960334,30.63143211,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,2,9,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T2,Windward,HeronBommie,2,T2_2,Tank11,3/4/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,2,9,2,1,C8,1,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T0,3/2/2024,30.7,Alive,C,6,NoBleaching,0,8.354,NA,1.021628308,22.61717956,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T1,10/2/2024,29.7,Alive,D,4,NoBleaching,0,8.483,NA,1.021972254,22.97963612,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T2,17/2/2024,29.3,Alive,D,3,PartialBleaching,0.7,7.06,NA,1.022107816,19.1292014,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T3,24/2/2024,30.1,Alive,D,3,PartialBleaching,0.75,8.55,NA,1.021835536,23.15583895,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.75,8.601,NA,1.02234225,23.31371089,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T5,9/3/2024,26.5,Alive,D,3,PartialBleaching,0.9,8.638,NA,1.023023824,23.44073442,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T6,16/3/2024,26.8,Alive,D,2,PartialBleaching,0.9,8.655,NA,1.022928476,23.48311622,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T7,23/3/2024,26.1,Alive,D,3,PartialBleaching,0.9,8.629,NA,1.023149895,23.42125748,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,2,8,2,1,C8,NA,1.804650922,-0.100922421
EXP71,EXP71_T1,Windward,HeronBommie,1,T1_1,Tank3,30/3/2024,7.5,151.903586,-23.440943,Dead,Taxon1,,28.38334274,21.67200279,6.711339951,24.77533137,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,2,8,2,1,C8,1,1.804650922,-0.100922421
