IndividualID,FragID,LocationID,ReefZone,TableID,SumpID,TankID,DeathDate,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,ITS2,TimePoint,Date,WaterTemp,Survival,CoralWatchLetter,CoralWatchNumber,Bleaching,BleachedArea,BW,Comment,WaterDensity,SkelletonWeight,max_bleaching,SurvivalT12,max_bleaching_adj,tempPC2,tempPC1
EXP73,EXP73_C,HeronBommie,Windward,1,C_1,Tank1,23/3/2024,2.7,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,1,Dead,0.999999,0.403958145,0.762676023
EXP73,EXP73_C,HeronBommie,Windward,1,C_1,Tank1,23/3/2024,2.7,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,1,Dead,0.999999,0.403958145,0.762676023
EXP73,EXP73_C,HeronBommie,Windward,1,C_1,Tank1,23/3/2024,2.7,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,1,Dead,0.999999,0.403958145,0.762676023
EXP73,EXP73_C,HeronBommie,Windward,1,C_1,Tank1,23/3/2024,2.7,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,1,Dead,0.999999,0.403958145,0.762676023
EXP73,EXP73_C,HeronBommie,Windward,1,C_1,Tank1,23/3/2024,2.7,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,1,Dead,0.999999,0.403958145,0.762676023
EXP73,EXP73_C,HeronBommie,Windward,1,C_1,Tank1,23/3/2024,2.7,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,1,Dead,0.999999,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T0,7/2/2024,29.8,Alive,C,3,NoBleaching,0,8.804,NA,1.021938182,23.84783575,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,8.187,NA,1.021972254,22.17780041,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T2,18/2/2024,30.3,Alive,C,2,NoBleaching,0,8.983,NA,1.021766746,24.32572896,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T3,24/2/2024,30.1,Alive,C,2,NoBleaching,0,8.99,NA,1.021835536,24.34748446,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T4,2/3/2024,28.6,Alive,C,2,NoBleaching,0,9.279,NA,1.02234225,25.1514851,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T5,10/3/2024,26.5,Alive,C,2,NoBleaching,0,8.962,NA,1.023023824,24.31996548,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T6,16/3/2024,26.8,PartiallyDead,C,2,PartialBleaching,0.7,8.959,NA,1.022928476,24.30794203,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_T1,HeronBommie,Windward,2,T1_2,Tank12,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0.7,Dead,0.7,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T0,7/2/2024,29.8,Alive,D,4,NoBleaching,0,10.999,NA,1.021938182,29.79354219,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T1,10/2/2024,29.7,Alive,D,3,PartialBleaching,0.1,10.889,NA,1.021972254,29.49726013,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T2,18/2/2024,30.3,Alive,C,3,NoBleaching,0.1,9.719,NA,1.021766746,26.31879771,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T3,24/2/2024,30.1,Alive,C,3,NoBleaching,0,15.167,NA,1.021835536,41.0765625,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T4,3/3/2024,28.6,Alive,C,3,NoBleaching,0,11.04,Pink,1.02234225,29.924819,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T5,9/3/2024,26.5,PartiallyDead,C,2,NoBleaching,0,11.097,RTN tips,1.023023824,30.11366402,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T6,16/3/2024,26.8,PartiallyDead,C,2,NoBleaching,0,11.073,TN tips,1.022928476,30.04373726,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_C,HeronBommie,Windward,1,C_1,Tank6,20/3/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0.1,Dead,0.1,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T0,7/2/2024,29.8,Alive,C,3,NoBleaching,0,9.236,NA,1.021938182,25.01801579,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,9.288,NA,1.021972254,25.16030417,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T2,18/2/2024,30.3,Alive,D,2,NoBleaching,0,9.46,NA,1.021766746,25.61743248,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T3,25/2/2024,29.6,Alive,C,3,NoBleaching,0,9.433,NA,1.022006253,25.55454814,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T4,2/3/2024,28.6,Alive,C,2,PartialBleaching,0,9.462,Pink,1.02234225,25.6475215,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T5,9/3/2024,26.5,Alive,C,2,NoBleaching,0,9.446,NA,1.023023824,25.63338473,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T6,16/3/2024,26.8,Alive,C,2,NoBleaching,0,9.448,NA,1.022928476,25.63471775,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T7,23/3/2024,26.1,Alive,C,2,NoBleaching,0,9.424,NA,1.023149895,25.5790857,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T8,30/3/2024,26.7,Alive,C,2,NoBleaching,0,9.45,NA,1.022960334,25.6415124,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T9,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,NA,1.022441623,0,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,Dead,1.00E-06,0.403958145,0.762676023
EXP74,EXP74_T2,HeronBommie,Windward,2,T2_2,Tank8,1/4/2024,4,151.903586,-23.440943,Dead,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T0,7/2/2024,29.8,Alive,D,4,NoBleaching,0,8.771,NA,1.021938182,23.758447,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T1,10/2/2024,29.7,Alive,C,4,NoBleaching,0,8.925,NA,1.021972254,24.17697186,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T2,18/2/2024,30.3,Alive,D,3,NoBleaching,0,9.197,Pink,1.021766746,24.90523536,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T3,25/2/2024,29.6,Alive,D,3,NoBleaching,0,10.592,NA,1.022006253,28.69434686,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T4,2/3/2024,28.6,Alive,C,2,NoBleaching,0,9.068,NA,1.02234225,24.57955242,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T5,10/3/2024,26.5,Alive,C,2,NoBleaching,0,9.172,NA,1.023023824,24.88983747,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T6,16/3/2024,26.8,PartiallyDead,C,2,NoBleaching,0,9.631,NA,1.022928476,26.13124117,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T7,23/3/2024,26.1,PartiallyDead,C,2,NoBleaching,0,10.586,TN tips,1.023149895,28.73304343,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T1,HeronBommie,Windward,2,T1_2,Tank10,30/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,Dead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T0,7/2/2024,29.8,Alive,D,5,NoBleaching,0,7.203,NA,1.021938182,19.51112686,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,7.486,NA,1.021972254,20.27885842,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T2,18/2/2024,30.3,Alive,D,3,NoBleaching,0,7.543,NA,1.021766746,20.42624664,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T3,25/2/2024,29.6,Alive,C,2,NoBleaching,0,7.511,NA,1.022006253,20.34773784,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T4,2/3/2024,28.6,Alive,C,2,NoBleaching,0,7.53,NA,1.02234225,20.41067818,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T5,10/3/2024,26.5,Alive,C,2,NoBleaching,0,7.529,NA,1.023023824,20.43126759,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T6,16/3/2024,26.8,PartiallyDead,C,2,NoBleaching,0,7.512,NA,1.022928476,20.38187973,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T7,23/3/2024,26.1,PartiallyDead,C,2,NoBleaching,0,7.549,NA,1.023149895,20.48986821,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T8,30/3/2024,26.7,PartiallyDead,C,2,NoBleaching,0,7.5,TN tips,1.022960334,20.35040666,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T9,6/4/2024,27.5,PartiallyDead,C,2,NoBleaching,0,7.487,NA,1.022703365,20.30639265,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T10,13/4/2024,25.8,PartiallyDead,C,3,NoBleaching,0,7.492,NA,1.023243649,20.33835078,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T11,19/4/2024,24.1,PartiallyDead,C,3,NoBleaching,0,7.49,NA,1.02376184,20.35059279,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_T2,HeronBommie,Windward,2,T2_2,Tank11,NA,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T12,27/4/2024,25.7,PartiallyDead,C,3,NoBleaching,0,7.404,NA,1.023274748,20.10050681,0,PartiallyDead,1.00E-06,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T0,7/2/2024,29.8,Alive,D,4,NoBleaching,0,5.568,NA,1.021938182,15.08232047,1,Dead,0.999999,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,5.74,NA,1.021972254,15.54911132,1,Dead,0.999999,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T2,18/2/2024,30.3,Alive,D,3,NoBleaching,0,5.755,NA,1.021766746,15.58438942,1,Dead,0.999999,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T3,25/2/2024,29.6,Alive,D,3,NoBleaching,0,5.746,NA,1.022006253,15.56624972,1,Dead,0.999999,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T4,2/3/2024,28.6,Alive,D,3,NoBleaching,0,5.767,NA,1.02234225,15.63192311,1,Dead,0.999999,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T5,9/3/2024,26.5,Alive,C,2,NoBleaching,0,5.733,NA,1.023023824,15.55750526,1,Dead,0.999999,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T6,16/3/2024,26.8,PartiallyDead,C,2,NoBleaching,0,5.712,TN tips,1.022928476,15.49804274,1,Dead,0.999999,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T7,23/3/2024,26.1,Alive,D,1,FullBleaching,1,5.75,NA,1.023149895,15.60693366,1,Dead,0.999999,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,1,Dead,0.999999,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T9,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,NA,1.022441623,0,1,Dead,0.999999,0.403958145,0.762676023
EXP76,EXP76_C,HeronBommie,Windward,2,C_2,Tank9,26/3/2024,4.3,151.903586,-23.440943,,Taxon1,,28.38154793,21.67006493,6.711483002,24.7733281,C8,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,1,Dead,0.999999,0.403958145,0.762676023
