IndividualID,FragID,LocationID,TableID,SumpID,TankID,DeathDate,Date_T0,WaterTemp_T0,Survival_T0,CoralWatch_T0,Bleaching_T0,BleachedArea_T0,BW_T0,Comment_T0,Date_T1,WaterTemp_T1,Survival_T1,CoralWatch_T1,Bleaching_T1,BleachedArea_T1,BW_T1,Comment_T1,Date_T2,WaterTemp_T2,Survival_T2,CoralWatch_T2,Bleaching_T2,BleachedArea_T2,BW_T2,Comment_T2,Date_T3,WaterTemp_T3,Survival_T3,CoralWatch_T3,Bleaching_T3,BleachedArea_T3,BW_T3,Comment_T3,Date_T4,WaterTemp_T4,Survival_T4,CoralWatch_T4,Bleaching_T4,BleachedArea_T4,BW_T4,Comment_T4,Date_T5,WaterTemp_T5,Survival_T5,CoralWatch_T5,Bleaching_T5,BleachedArea_T5,BW_T5,Comment_T5,Date_T6,WaterTemp_T6,Survival_T6,CoralWatch_T6,Bleaching_T6,BleachedArea_T6,BW_T6,Comment_T6,Date_T7,WaterTemp_T7,Survival_T7,CoralWatch_T7,Bleaching_T7,BleachedArea_T7,BW_T7,Comment_T7,Date_T8,WaterTemp_T8,Survival_T8,CoralWatch_T8,Bleaching_T8,BleachedArea_T8,BW_T8,Comment_T8,Date_T9,WaterTemp_T9,Survival_T9,CoralWatch_T9,Bleaching_T9,BleachedArea_T9,BW_T9,Comment_T9,Date_T10,WaterTemp_T10,Survival_T10,CoralWatch_T10,Bleaching_T10,BleachedArea_T10,BW_T10,Comment_T10,Date_T11,WaterTemp_T11,Survival_T11,CoralWatch_T11,Bleaching_T11,BleachedArea_T11,BW_T11,Comment_T11,Date_T12,WaterTemp_T12,Survival_T12,CoralWatch_T12,Bleaching_T12,BleachedArea_T12,BW_T12,Comment_T12,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,ITS2
EXP25,EXP25_C,BA1S,2,C_2,Tank9,NA,5/2/2024,30.9,Alive,D5,NoBleaching,0,12.35,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,11.972,NA,18/2/2024,30.3,Alive,D4,PartialBleaching,0.4,12.117,NA,25/2/2024,29.6,Alive,D4,PartialBleaching,0.4,12.208,NA,2/3/2024,28.6,PartiallyDead,D4,PartialBleaching,0.5,12.146,Pink; Algae,9/3/2024,26.5,PartiallyDead,D4,PartialBleaching,0.5,12.131,NA,16/3/2024,26.8,Alive,D2,PartialBleaching,0.5,12.077,NA,23/3/2024,26.1,PartiallyDead,D3,PartialBleaching,0.5,12.839,NA,30/3/2024,26.7,Alive,D3,PartialBleachin,0.25,12.113,NA,6/4/2024,28.3,PartiallyDead,D3,PartialBleaching,0.2,5.225,TLT,13/4/2024,25.8,PartiallyDead,C3,NoBleaching,0,10.05,NA,19/4/2024,24.1,PartiallyDead,D3,NoBleaching,0,12.11,NA,27/4/2024,25.7,PartiallyDead,D4,NoBleaching,0,12.121,NA,5.9,151.952453,-23.428043,Unknown,Taxon1,Unknown,28.29976082,21.69472313,6.605037689,24.74822533,C8/C8a
EXP25,EXP25_T2,BA1S,2,T2_2,Tank8,NA,5/2/2024,30.9,Alive,C5,NoBleaching,0,10.544,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,6.85,NA,18/2/2024,30.3,Alive,D3,PartialBleaching,0.2,6.976,NA,25/2/2024,29.6,Alive,D3,PartialBleaching,0.4,7.051,NA,2/3/2024,28.6,Alive,D3,PartialBleaching,0.5,7.113,NA,9/3/2024,26.5,Alive,D2,PartialBleaching,0.5,7.126,NA,16/3/2024,26.8,Alive,D2,PartialBleaching,0.6,7.132,NA,23/3/2024,26.1,Alive,D2,PartialBleaching,0.5,7.118,NA,30/3/2024,26.7,Alive,D2,NoBleaching,0,7.109,NA,6/4/2024,28.3,Alive,D2,PartialBleaching,0.5,7.13,NA,13/4/2024,25.8,PartiallyDead,D2,PartialBleaching,0.5,7.112,PDT,19/4/2024,24.1,PartiallyDead,D3,PartialBleaching,0.4,7.129,PDT,27/4/2024,25.7,Alive,D3,PartialBleaching,0.25,7.111,NA,5.9,151.952453,-23.428043,Unknown,Taxon1,Unknown,28.29976082,21.69472313,6.605037689,24.74822533,C8/C8a
EXP25,EXP25_T1,BA1S,2,T1_2,Tank12,23/3/2024,5/2/2024,30.9,Alive,D4,NoBleaching,0,4.975,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,13.844,NA,18/2/2024,30.3,Alive,D3,NoBleaching,0,13.956,NA,24/2/2024,30.1,Alive,D3,PartialBleaching,0.4,1.064,NA,2/3/2024,28.6,PartiallyDead,D2,NoBleaching,0,16.046,Algae,10/3/2024,26.5,Alive,D1,PartialBleaching,0.6,14.073,Algae tips,16/3/2024,26.8,PartiallyDead,D1,FullBleaching,1,14.402,TN tips,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.9,151.952453,-23.428043,Unknown,Taxon1,Unknown,28.29976082,21.69472313,6.605037689,24.74822533,C8/C8a
EXP26,EXP26_C,BA1S,2,C_2,Tank9,22/2/2024,5/2/2024,30.9,Alive,D2,PartialBleaching,0.5,5.37,Fluorescent,10/2/2024,29.7,Alive,D2,FullBleaching,1,5.593,Fluorescent,18/2/2024,30.3,Alive,E2,FullBleaching,1,5.662,NA,25/2/2024,29.6,Dead,NA,NA,NA,NA,NA,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,4.5,151.952453,-23.428043,Unknown,Taxon4,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,C35.3/C35.1
EXP26,EXP26_T1,BA1S,1,T1_1,Tank5,22/2/2024,5/2/2024,30.9,Alive,D2,PartialBleaching,0.5,10.86,Fluorescent,10/2/2024,29.7,Alive,E2,FullBleaching,1,7.327,Fluorescent,17/2/2024,29.3,Alive,E2,FullBleaching,1,6.099,NA,24/2/2024,30.1,Dead,NA,NA,NA,NA,NA,3/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,4.5,151.952453,-23.428043,Unknown,Taxon4,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,C35.3/C35.1
EXP26,EXP26_T2,BA1S,2,T2_2,Tank11,2/3/2024,5/2/2024,30.9,Alive,D2,PartialBleaching,0.3,6.76,Fluorescent,10/2/2024,29.7,Alive,E2,FullBleaching,1,4.948,Fluorescent,18/2/2024,30.3,Alive,E2,FullBleaching,1,5.037,NA,25/2/2024,29.6,Dead,NA,NA,NA,NA,NA,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,10/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,4.5,151.952453,-23.428043,Unknown,Taxon4,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,C35.3/C35.1
EXP27,EXP27_T2,BA1S,2,T2_2,Tank11,30/3/2024,5/2/2024,30.9,Alive,D3,PartialBleaching,0.25,8.61,Fluorescent,10/2/2024,29.7,Alive,E1,FullBleaching,1,8.705,Fluorescent,18/2/2024,30.3,Alive,E1,FullBleaching,1,8.916,NA,25/2/2024,29.6,Alive,E1,FullBleaching,1,8.869,Fluorescent,2/3/2024,28.6,Alive,E1,FullBleaching,1,9,NA,10/3/2024,26.5,Alive,E1,FullBleaching,1,8.843,NA,16/3/2024,26.8,Alive,E1,FullBleaching,1,8.816,NA,23/3/2024,26.1,Alive,E1,FullBleaching,1,8.807,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5,151.952453,-23.428043,Unknown,Taxon4,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,noName/C35.3/C35.1
EXP27,EXP27_C,BA1S,2,C_2,Tank7,30/3/2024,5/2/2024,30.9,Alive,D2,PartialBleaching,0.4,5.54,Fluorescent,10/2/2024,29.7,Alive,E1,FullBleaching,1,5.677,Fluorescent,18/2/2024,30.3,Alive,E1,FullBleaching,1,5.691,NA,25/2/2024,29.6,Alive,E1,FullBleaching,1,5.671,NA,2/3/2024,28.6,Alive,E1,FullBleaching,1,5.662,NA,9/3/2024,26.5,Alive,E2,FullBleaching,1,5.661,NA,16/3/2024,26.8,Alive,D1,FullBleaching,1,5.658,NA,24/3/2024,26.1,PartiallyDead,E1,FullBleaching,1,8.017,TN tips,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5,151.952453,-23.428043,Unknown,Taxon4,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,noName/C35.3/C35.1
EXP27,EXP27_T1,BA1S,1,T1_1,Tank5,20/2/2024,5/2/2024,30.9,Alive,D2,PartialBleaching,0.4,11.35,Fluorescent,10/2/2024,29.7,Alive,E2,FullBleaching,1,4.234,Fluorescent,17/2/2024,29.3,Alive,E2,FullBleaching,1,6.213,NA,24/2/2024,30.1,Dead,NA,NA,NA,NA,NA,3/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5,151.952453,-23.428043,Unknown,Taxon4,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,noName/C35.3/C35.1
EXP28,EXP28_T2,BA1S,1,T2_1,Tank2,16/3/2024,5/2/2024,30.9,Alive,D4,NoBleaching,0,5.125,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,5.288,NA,17/2/2024,29.3,Alive,D2,NoBleaching,0,4.17,NA,24/2/2024,30.1,Alive,D3,PartialBleaching,0.5,5.271,NA,2/3/2024,28.6,PartiallyDead,D3,PartialBleaching,0.7,5.311,Algae,9/3/2024,26.5,PartiallyDead,D2,PartialBleaching,0.9,5.367,Algae,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5,151.952453,-23.428043,Unknown,Taxon1,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,C8/C8a
EXP28,EXP28_C,BA1S,2,C_2,Tank9,8/3/2024,5/2/2024,30.9,Alive,D5,NoBleaching,0,5.462,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,5.531,NA,18/2/2024,30.3,Alive,D3,PartialBleaching,0.3,5.608,NA,25/2/2024,29.6,Alive,D3,PartialBleaching,0.35,5.619,NA,2/3/2024,28.6,Alive,D2,NoBleaching,0,5.625,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5,151.952453,-23.428043,Unknown,Taxon1,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,C8/C8a
EXP28,EXP28_T1,BA1S,1,T1_1,Tank3,6/2/2024,5/2/2024,30.9,Alive,D5,NoBleaching,0,10.577,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,10.703,NA,17/2/2024,29.3,Alive,D3,NoBleaching,0,8.895,NA,24/2/2024,30.1,Alive,D3,PartialBleaching,0.2,10.655,NA,3/3/2024,28.6,Alive,D2,NoBleaching,0,10.686,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5,151.952453,-23.428043,Unknown,Taxon1,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,C8/C8a
EXP29,EXP29_C,BA1S,1,C_1,Tank1,2/3/2024,5/2/2024,30.9,Alive,D4,NoBleaching,0,9.62,Fluorescent,10/2/2024,29.7,Alive,D2,FullBleaching,1,9.685,NA,17/2/2024,29.3,PartiallyDead,E2,FullBleaching,1,8.095,NA,24/2/2024,30.1,PartiallyDead,E2,FullBleaching,1,9.689,NA,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5,151.952453,-23.428043,Unknown,Taxon4,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,noName/C35.3/C35.1
EXP29,EXP29_T2,BA1S,1,T2_1,Tank4,23/2/2024,5/2/2024,30.9,Alive,D3,NoBleaching,0,5.713,Fluorescent,10/2/2024,29.7,Alive,E2,FullBleaching,1,5.77,Fluorescent,17/2/2024,29.3,Alive,E2,FullBleaching,1,4.228,NA,24/2/2024,30.1,Dead,NA,NA,NA,NA,NA,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5,151.952453,-23.428043,Unknown,Taxon4,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,noName/C35.3/C35.1
EXP29,EXP29_T1,BA1S,2,T1_2,Tank12,23/2/2024,5/2/2024,30.9,Alive,D4,NoBleaching,0,5.851,Fluorescent,10/2/2024,29.7,Alive,E2,FullBleaching,1,5.919,Fluorescent,18/2/2024,30.3,Alive,E2,FullBleaching,1,5.913,NA,24/2/2024,30.1,Dead,NA,NA,NA,NA,NA,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,10/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5,151.952453,-23.428043,Unknown,Taxon4,Unknown,28.29853058,21.69296455,6.605566025,24.74663693,noName/C35.3/C35.1
EXP30,EXP30_T1,BA2S,2,T1_2,Tank12,15/3/2024,5/2/2024,30.9,Alive,D4,NoBleaching,0,6.511,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,6.512,NA,18/2/2024,30.3,Alive,D3,NoBleaching,0,6.677,NA,24/2/2024,30.1,Alive,D3,NoBleaching,0,6.771,NA,2/3/2024,28.6,Alive,C2,PartialBleaching,0.3,7.26,NA,10/3/2024,26.5,PartiallyDead,C2,PartialBleaching,0.8,6.783,Green skelleton,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,10.5,151.920269,-23.434075,PartiallyDead,Taxon1,PartialBleaching,28.33029938,21.69106293,6.63923645,24.75632477,C8/C8a
EXP30,EXP30_C,BA2S,2,C_2,Tank6,5/3/2024,5/2/2024,30.9,Alive,D5,NoBleaching,0,6.768,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,6.633,NA,17/2/2024,29.3,Alive,D3,NoBleaching,0,3.841,NA,24/2/2024,30.1,Alive,D3,NoBleaching,0,8.663,NA,3/3/2024,28.6,Alive,C2,NoBleaching,0,6.752,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,10.5,151.920269,-23.434075,PartiallyDead,Taxon1,PartialBleaching,28.33029938,21.69106293,6.63923645,24.75632477,C8/C8a
EXP30,EXP30_T2,BA2S,2,T2_2,Tank8,17/3/2024,5/2/2024,30.9,Alive,D4,NoBleaching,0,6.608,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,6.725,NA,18/2/2024,30.3,Alive,D3,NoBleaching,0,6.758,NA,25/2/2024,29.6,Alive,D3,PartialBleaching,0.1,6.776,NA,2/3/2024,28.6,Alive,D3,NoBleaching,0,6.857,NA,9/3/2024,26.5,Alive,D2,NoBleaching,0,6.828,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,10.5,151.920269,-23.434075,PartiallyDead,Taxon1,PartialBleaching,28.33029938,21.69106293,6.63923645,24.75632477,C8/C8a
EXP31,EXP31_T1,BA2S,2,T1_2,Tank10,NA,5/2/2024,30.9,Alive,D2,NoBleaching,0,4.598,NA,10/2/2024,29.7,Alive,D2,NoBleaching,0,4.77,NA,18/2/2024,30.3,Alive,D2,NoBleaching,0,4.871,NA,25/2/2024,29.6,Alive,C2,NoBleaching,0,4.929,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0,4.928,NA,10/3/2024,26.5,Alive,C2,NoBleaching,0,4.914,NA,16/3/2024,26.8,PartiallyDead,C2,NoBleaching,0,4.912,TN tips,23/3/2024,26.1,PartiallyDead,C2,NoBleaching,0,4.898,TN tips,30/3/2024,26.7,PartiallyDead,C2,NoBleaching,0,4.929,TN tips,6/4/2024,27.5,PartiallyDead,D3,PartialBleaching,0.5,4.943,NA,13/4/2024,25.8,PartiallyDead,C3,NoBleaching,0,4.92,NA,19/4/2024,24.1,PartiallyDead,C3,NoBleaching,0,4.943,NA,27/4/2024,25.7,PartiallyDead,D4,NoBleaching,0,4.897,NA,9.9,151.920269,-23.434075,Alive,Taxon1,NoBleaching,28.33029938,21.69106293,6.63923645,24.75632477,C8/C8a
EXP31,EXP31_C,BA2S,1,C_1,Tank6,29/3/2024,5/2/2024,30.9,Alive,D5,NoBleaching,0,5.315,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,5.323,NA,17/2/2024,29.3,Alive,C2,NoBleaching,0,4.558,NA,24/2/2024,30.1,Alive,C2,NoBleaching,0,7.746,NA,3/3/2024,28.6,Alive,C3,NoBleaching,0,5.442,Pink,9/3/2024,26.5,Alive,C3,NoBleaching,0,5.449,Pink,16/3/2024,26.8,Alive,C2,NoBleaching,0,5.47,NA,23/3/2024,26.1,PartiallyDead,C1,NoBleaching,0,5.465,TN tips,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,9.9,151.920269,-23.434075,Alive,Taxon1,NoBleaching,28.33029938,21.69106293,6.63923645,24.75632477,C8/C8a
EXP31,EXP31_T2,BA2S,1,T2_1,Tank2,25/3/2024,5/2/2024,30.9,Alive,D3,NoBleaching,0,4.651,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,4.663,NA,17/2/2024,29.3,Alive,C2,NoBleaching,0,3.898,NA,24/2/2024,30.1,Alive,C2,NoBleaching,0,4.713,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0,4.707,NA,9/3/2024,26.5,Alive,D2,NoBleaching,0,5.315,NA,16/3/2024,26.8,Alive,C2,NoBleaching,0,4.714,NA,23/3/2024,26.1,PartiallyDead,C2,NoBleaching,0,4.755,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,9.9,151.920269,-23.434075,Alive,Taxon1,NoBleaching,28.33029938,21.69106293,6.63923645,24.75632477,C8/C8a
EXP32,EXP32_T2,BA2S,1,T2_1,Tank4,23/2/2024,5/2/2024,30.9,Alive,D4,PartialBleaching,0.1,7.981,Fluorescent,10/2/2024,29.7,Alive,D2,PartialBleaching,0.8,8.049,Fluorescent,17/2/2024,29.3,Alive,E2,FullBleaching,1,7.161,NA,24/2/2024,30.1,Dead,NA,NA,NA,NA,NA,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,10.1,151.920269,-23.434075,Dead,Taxon4,Dead,28.33029938,21.69106293,6.63923645,24.75632477,C79
EXP32,EXP32_C,BA2S,1,C_1,Tank6,17/2/2024,5/2/2024,30.9,Alive,D4,PartialBleaching,0.2,5.431,NA,10/2/2024,29.7,PartiallyDead,D2,PartialBleaching,0.7,5.52,NA,17/2/2024,29.3,Dead,NA,NA,NA,NA,NA,24/2/2024,30.1,Dead,NA,NA,NA,NA,NA,3/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,10.1,151.920269,-23.434075,Dead,Taxon4,Dead,28.33029938,21.69106293,6.63923645,24.75632477,C79
EXP32,EXP32_T1,BA2S,2,T1_2,Tank10,20/2/2024,5/2/2024,30.9,Alive,D4,PartialBleaching,0.1,6.427,NA,10/2/2024,29.7,Alive,D2,PartialBleaching,0.4,6.455,NA,18/2/2024,30.3,PartiallyDead,E2,FullBleaching,1,6.494,NA,25/2/2024,29.6,Dead,NA,NA,NA,NA,NA,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,10/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,10.1,151.920269,-23.434075,Dead,Taxon4,Dead,28.33029938,21.69106293,6.63923645,24.75632477,C79
