"","IndividualID","FragID","LocationID","TableID","SumpID","TankID","DeathDate","Depth","Longitude","Latitude","Reassessment_survival","Taxon","Reassessment_bleaching","TempMaxMM","TempMinMM","TempRange","TempMean","TimePoint","Date","WaterTemp","Survival","CoralWatchLetter","CoralWatchNumber","Bleaching","BleachedArea","BW","Comment","WaterDensity","SkelletonWeight","time_without_bleaching","time_alive","min_health_score","time_to_recovery","ITS2","SurvivalT12","tempPC1","tempPC2","DHW","time_to_recovery_paling","time_to_recovery_bleaching_extent","time_to_recovery_bleaching"
"4842","EXP06","EXP06_T2","H5b",1,"T2_1","Tank4","4/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T8","30/3/2024",26.7,"Alive","D",1,"FullBleaching",1,4.831,NA,1.022960334,13.10837528,3,9,1,NA,"C78",NA,-0.593858437,0.705838998,6.925125052,NA,NA,NA
"4843","EXP06","EXP06_T2","H5b",1,"T2_1","Tank4","4/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T8","30/3/2024",26.7,"Alive","D",1,"FullBleaching",1,4.831,NA,1.022960334,13.10837528,3,9,1,NA,"C78",NA,-0.593858437,0.705838998,6.757709378,NA,NA,NA
"4844","EXP06","EXP06_T2","H5b",1,"T2_1","Tank4","4/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T9","6/4/2024",27.5,"Dead",NA,NA,NA,NA,NA,NA,1.022703365,0,3,9,1,NA,"C78",NA,-0.593858437,0.705838998,4.314083386,NA,NA,NA
"4845","EXP06","EXP06_T2","H5b",1,"T2_1","Tank4","4/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T9","6/4/2024",27.5,"Dead",NA,NA,NA,NA,NA,NA,1.022703365,0,3,9,1,NA,"C78",NA,-0.593858437,0.705838998,4.091628028,NA,NA,NA
"4846","EXP06","EXP06_T2","H5b",1,"T2_1","Tank4","4/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,3,9,1,NA,"C78",NA,-0.593858437,0.705838998,1.491319444,NA,NA,NA
"4847","EXP06","EXP06_T2","H5b",1,"T2_1","Tank4","4/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,3,9,1,NA,"C78",NA,-0.593858437,0.705838998,1.273204365,NA,NA,NA
"4848","EXP06","EXP06_T2","H5b",1,"T2_1","Tank4","4/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,3,9,1,NA,"C78",NA,-0.593858437,0.705838998,0,NA,NA,NA
"4849","EXP06","EXP06_T2","H5b",1,"T2_1","Tank4","4/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,3,9,1,NA,"C78",NA,-0.593858437,0.705838998,0,NA,NA,NA
"4850","EXP06","EXP06_T2","H5b",1,"T2_1","Tank4","4/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,3,9,1,NA,"C78",1,-0.593858437,0.705838998,NA,NA,NA,NA
"4851","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T0","3/2/2024",30.7,"Alive","C",5,"NoBleaching",0,5.16,NA,1.021628308,13.9699122,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,4.111333333,NA,NA,NA
"4852","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T0","3/2/2024",30.7,"Alive","C",5,"NoBleaching",0,5.16,NA,1.021628308,13.9699122,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,4.390529762,NA,NA,NA
"4853","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T1","10/2/2024",29.7,"Alive","C",4,"NoBleaching",0,5.184,NA,1.021972254,14.04296046,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,7.472771825,NA,NA,NA
"4854","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T1","10/2/2024",29.7,"Alive","C",4,"NoBleaching",0,5.184,NA,1.021972254,14.04296046,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,7.690430556,NA,NA,NA
"4855","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T2","17/2/2024",29.3,"Alive","D",3,"NoBleaching",0,5.288,NA,1.022107816,14.32793442,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,10.03776599,NA,NA,NA
"4856","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T2","17/2/2024",29.3,"Alive","D",3,"NoBleaching",0,5.288,NA,1.022107816,14.32793442,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,10.20518166,NA,NA,NA
"4857","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T3","24/2/2024",30.1,"Alive","D",2,"PartialBleaching",0.2,5.26,NA,1.021835536,14.24558045,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,12.64880766,NA,NA,NA
"4858","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T3","24/2/2024",30.1,"Alive","D",2,"PartialBleaching",0.2,5.26,NA,1.021835536,14.24558045,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,12.87126301,NA,NA,NA
"4859","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T4","3/3/2024",28.6,"Alive","C",2,"NoBleaching",0.2,5.233,NA,1.02234225,14.18447263,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,15.86825811,NA,NA,NA
"4860","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T4","3/3/2024",28.6,"Alive","C",2,"NoBleaching",0.2,5.233,NA,1.02234225,14.18447263,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,16.09484541,NA,NA,NA
"4861","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T5","9/3/2024",26.5,"Alive","C",2,"PartialBleaching",0.9,5.232,NA,1.023023824,14.19795351,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,15.87717676,NA,NA,NA
"4862","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T5","9/3/2024",26.5,"Alive","C",2,"PartialBleaching",0.9,5.232,NA,1.023023824,14.19795351,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,15.6500339,NA,NA,NA
"4863","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T6","16/3/2024",26.8,"Alive","D",1,"FullBleaching",1,5.227,NA,1.022928476,14.18211999,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,12.85155771,NA,NA,NA
"4864","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T6","16/3/2024",26.8,"Alive","D",1,"FullBleaching",1,5.227,NA,1.022928476,14.18211999,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,12.57236128,NA,NA,NA
"4865","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T7","23/3/2024",26.1,"Alive","C",1,"FullBleaching",1,5.244,NA,1.023149895,14.2335235,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,9.490119217,NA,NA,NA
"4866","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T7","23/3/2024",26.1,"Alive","C",1,"FullBleaching",1,5.244,NA,1.023149895,14.2335235,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,9.272460486,NA,NA,NA
"4867","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T8","30/3/2024",26.7,"Alive","C",1,"FullBleaching",1,5.227,NA,1.022960334,14.18287675,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,6.925125052,NA,NA,NA
"4868","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T8","30/3/2024",26.7,"Alive","C",1,"FullBleaching",1,5.227,NA,1.022960334,14.18287675,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,6.757709378,NA,NA,NA
"4869","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T9","6/4/2024",27.5,"PartiallyDead","D",1,"FullBleaching",1,5.446,NA,1.022703365,14.77075122,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,4.314083386,NA,NA,NA
"4870","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T9","6/4/2024",27.5,"PartiallyDead","D",1,"FullBleaching",1,5.446,NA,1.022703365,14.77075122,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,4.091628028,NA,NA,NA
"4871","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,1.491319444,NA,NA,NA
"4872","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,1.273204365,NA,NA,NA
"4873","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,0,NA,NA,NA
"4874","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,3,10,1,NA,"C78",NA,-0.593858437,0.705838998,0,NA,NA,NA
"4875","EXP06","EXP06_T1","H5b",1,"T1_1","Tank5","9/4/2024",4.8,151.99738,-23.43217,"","Taxon5","",28.16276932,21.75304794,6.409721375,24.72533137,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,3,10,1,NA,"C78",1,-0.593858437,0.705838998,NA,NA,NA,NA
"4876","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T0","3/2/2024",30.7,"Alive","C",6,"NoBleaching",0,7.355,NA,1.021628308,19.91253958,3,12,2,1,"C78",NA,-0.593858437,0.705838998,4.111333333,1,1,9
"4877","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T0","3/2/2024",30.7,"Alive","C",6,"NoBleaching",0,7.355,NA,1.021628308,19.91253958,3,12,2,1,"C78",NA,-0.593858437,0.705838998,4.390529762,1,1,9
"4878","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T1","10/2/2024",29.7,"Alive","D",4,"NoBleaching",0,6.893,NA,1.021972254,18.6724781,3,12,2,1,"C78",NA,-0.593858437,0.705838998,7.472771825,1,1,9
"4879","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T1","10/2/2024",29.7,"Alive","D",4,"NoBleaching",0,6.893,NA,1.021972254,18.6724781,3,12,2,1,"C78",NA,-0.593858437,0.705838998,7.690430556,1,1,9
"4880","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T2","18/2/2024",30.3,"Alive","D",2,"NoBleaching",0,6.83,NA,1.021766746,18.4954613,3,12,2,1,"C78",NA,-0.593858437,0.705838998,10.37232452,1,1,9
"4881","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T2","18/2/2024",30.3,"Alive","D",2,"NoBleaching",0,6.83,NA,1.021766746,18.4954613,3,12,2,1,"C78",NA,-0.593858437,0.705838998,10.52750805,1,1,9
"4882","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T3","25/2/2024",29.6,"Alive","D",3,"PartialBleaching",0.4,6.873,NA,1.022006253,18.61935857,3,12,2,1,"C78",NA,-0.593858437,0.705838998,13.10126301,1,1,9
"4883","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T3","25/2/2024",29.6,"Alive","D",3,"PartialBleaching",0.4,6.873,NA,1.022006253,18.61935857,3,12,2,1,"C78",NA,-0.593858437,0.705838998,13.29344059,1,1,9
"4884","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T4","2/3/2024",28.6,"Alive","D",3,"PartialBleaching",0.5,6.938,NA,1.02234225,18.80601397,3,12,2,1,"C78",NA,-0.593858437,0.705838998,15.4715716,1,1,9
"4885","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T4","2/3/2024",28.6,"Alive","D",3,"PartialBleaching",0.5,6.938,NA,1.02234225,18.80601397,3,12,2,1,"C78",NA,-0.593858437,0.705838998,15.68968668,1,1,9
"4886","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T5","9/3/2024",26.5,"Alive","D",3,"PartialBleaching",0.5,6.921,NA,1.023023824,18.7813525,3,12,2,1,"C78",NA,-0.593858437,0.705838998,15.87717676,1,1,9
"4887","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T5","9/3/2024",26.5,"Alive","D",3,"PartialBleaching",0.5,6.921,NA,1.023023824,18.7813525,3,12,2,1,"C78",NA,-0.593858437,0.705838998,15.6500339,1,1,9
"4888","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T6","16/3/2024",26.8,"Alive","D",2,"PartialBleaching",0.5,6.92,NA,1.022928476,18.77564001,3,12,2,1,"C78",NA,-0.593858437,0.705838998,12.85155771,1,1,9
"4889","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T6","16/3/2024",26.8,"Alive","D",2,"PartialBleaching",0.5,6.92,NA,1.022928476,18.77564001,3,12,2,1,"C78",NA,-0.593858437,0.705838998,12.57236128,1,1,9
"4890","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T7","23/3/2024",26.1,"Alive","D",3,"PartialBleaching",0.5,6.92,NA,1.023149895,18.78260538,3,12,2,1,"C78",NA,-0.593858437,0.705838998,9.490119217,1,1,9
"4891","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T7","23/3/2024",26.1,"Alive","D",3,"PartialBleaching",0.5,6.92,NA,1.023149895,18.78260538,3,12,2,1,"C78",NA,-0.593858437,0.705838998,9.272460486,1,1,9
"4892","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T8","30/3/2024",26.7,"Alive","D",3,"PartialBleaching",0.6,6.91,NA,1.022960334,18.74950801,3,12,2,1,"C78",NA,-0.593858437,0.705838998,6.925125052,1,1,9
"4893","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T8","30/3/2024",26.7,"Alive","D",3,"PartialBleaching",0.6,6.91,NA,1.022960334,18.74950801,3,12,2,1,"C78",NA,-0.593858437,0.705838998,6.757709378,1,1,9
"4894","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T9","6/4/2024",28.3,"Alive","D",3,"PartialBleaching",0.5,6.925,NA,1.022441623,18.77389795,3,12,2,1,"C78",NA,-0.593858437,0.705838998,4.314083386,1,1,9
"4895","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T9","6/4/2024",28.3,"Alive","D",3,"PartialBleaching",0.5,6.925,NA,1.022441623,18.77389795,3,12,2,1,"C78",NA,-0.593858437,0.705838998,4.091628028,1,1,9
"4896","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T10","13/4/2024",25.8,"Alive","D",3,"PartialBleaching",0.5,6.942,NA,1.023243649,18.84527911,3,12,2,1,"C78",NA,-0.593858437,0.705838998,1.491319444,1,1,9
"4897","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T10","13/4/2024",25.8,"Alive","D",3,"PartialBleaching",0.5,6.942,NA,1.023243649,18.84527911,3,12,2,1,"C78",NA,-0.593858437,0.705838998,1.273204365,1,1,9
"4898","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T11","19/4/2024",24.1,"Alive","D",4,"PartialBleaching",0.4,6.943,NA,1.02376184,18.8643746,3,12,2,1,"C78",NA,-0.593858437,0.705838998,0,1,1,9
"4899","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T11","19/4/2024",24.1,"Alive","D",4,"PartialBleaching",0.4,6.943,NA,1.02376184,18.8643746,3,12,2,1,"C78",NA,-0.593858437,0.705838998,0,1,1,9
"4900","EXP07","EXP07_C","H5a",2,"C_2","Tank9",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T12","27/4/2024",25.7,"Alive","D",4,"NoBleaching",0,6.972,NA,1.023274748,18.92770576,3,12,2,1,"C78",0,-0.593858437,0.705838998,NA,1,1,9
"4901","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T0","3/2/2024",30.7,"Alive","C",6,"NoBleaching",0,6.061,NA,1.021628308,16.40923214,3,12,2,1,"C78",NA,-0.593858437,0.705838998,4.111333333,NA,NA,NA
"4902","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T0","3/2/2024",30.7,"Alive","C",6,"NoBleaching",0,6.061,NA,1.021628308,16.40923214,3,12,2,1,"C78",NA,-0.593858437,0.705838998,4.390529762,NA,NA,NA
"4903","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T1","10/2/2024",29.7,"Alive","D",5,"NoBleaching",0,5.541,NA,1.021972254,15.01003934,3,12,2,1,"C78",NA,-0.593858437,0.705838998,7.472771825,NA,NA,NA
"4904","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T1","10/2/2024",29.7,"Alive","D",5,"NoBleaching",0,5.541,NA,1.021972254,15.01003934,3,12,2,1,"C78",NA,-0.593858437,0.705838998,7.690430556,NA,NA,NA
"4905","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T2","18/2/2024",30.3,"Alive","D",3,"NoBleaching",0,5.72,NA,1.021766746,15.48961034,3,12,2,1,"C78",NA,-0.593858437,0.705838998,10.37232452,NA,NA,NA
"4906","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T2","18/2/2024",30.3,"Alive","D",3,"NoBleaching",0,5.72,NA,1.021766746,15.48961034,3,12,2,1,"C78",NA,-0.593858437,0.705838998,10.52750805,NA,NA,NA
"4907","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T3","24/2/2024",30.1,"Alive","D",3,"PartialBleaching",0.4,5.73,NA,1.021835536,15.51847452,3,12,2,1,"C78",NA,-0.593858437,0.705838998,12.64880766,NA,NA,NA
"4908","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T3","24/2/2024",30.1,"Alive","D",3,"PartialBleaching",0.4,5.73,NA,1.021835536,15.51847452,3,12,2,1,"C78",NA,-0.593858437,0.705838998,12.87126301,NA,NA,NA
"4909","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T4","2/3/2024",28.6,"Alive","D",3,"PartialBleaching",0.75,6.172,NA,1.02234225,16.72970859,3,12,2,1,"C78",NA,-0.593858437,0.705838998,15.4715716,NA,NA,NA
"4910","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T4","2/3/2024",28.6,"Alive","D",3,"PartialBleaching",0.75,6.172,NA,1.02234225,16.72970859,3,12,2,1,"C78",NA,-0.593858437,0.705838998,15.68968668,NA,NA,NA
"4911","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T5","10/3/2024",26.5,"Alive","D",2,"PartialBleaching",0.9,5.756,NA,1.023023824,15.61991981,3,12,2,1,"C78",NA,-0.593858437,0.705838998,15.4500339,NA,NA,NA
"4912","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T5","10/3/2024",26.5,"Alive","D",2,"PartialBleaching",0.9,5.756,NA,1.023023824,15.61991981,3,12,2,1,"C78",NA,-0.593858437,0.705838998,15.24146247,NA,NA,NA
"4913","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T6","16/3/2024",26.8,"Alive","D",3,"PartialBleaching",0.95,5.706,NA,1.022928476,15.48176328,3,12,2,1,"C78",NA,-0.593858437,0.705838998,12.85155771,NA,NA,NA
"4914","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T6","16/3/2024",26.8,"Alive","D",3,"PartialBleaching",0.95,5.706,NA,1.022928476,15.48176328,3,12,2,1,"C78",NA,-0.593858437,0.705838998,12.57236128,NA,NA,NA
"4915","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T7","23/3/2024",26.1,"Alive","D",2,"PartialBleaching",0.95,5.755,NA,1.023149895,15.62050491,3,12,2,1,"C78",NA,-0.593858437,0.705838998,9.490119217,NA,NA,NA
"4916","EXP07","EXP07_T1","H5a",2,"T1_2","Tank12",NA,3.3,151.99555,-23.4526,"","Taxon5","",28.33948517,21.71948624,6.619998932,24.78709425,"T7","23/3/2024",26.1,"Alive","D",2,"PartialBleaching",0.95,5.755,NA,1.023149895,15.62050491,3,12,2,1,"C78",NA,-0.593858437,0.705838998,9.272460486,NA,NA,NA
