SampleName,A1er,1643_A,A5a,1551_A,1550_A,A1dh,1644_A,1645_A,1649_A,1611_A,1650_A,1584_A,1608_A,1560_A,1521_A,1612_A,1523_A,1563_A,1562_A,1613_A,1525_A,1520_A,1442_A,1564_A,A1,1522_A,1565_A,1559_A,1624_A,1622_A,1580_A,1626_A,1625_A,1657_A,1524_A,1566_A,1614_A,1628_A,1627_A,1561_A,1623_A,1629_A,1581_A,1586_A,1585_A,1658_A,1582_A,1552_A,C8,C8a,C78,1411_C,C1,C42.2,1378_C,C35.3,C35.1,C42e,1413_C,1417_C,1365_C,C8e,1412_C,1437_C,1418_C,C79,1372_C,1556_C,1421_C,C3i,1367_C,1424_C,1368_C,C50t,1420_C,C3,1373_C,1415_C,C42ae,1428_C,1366_C,1369_C,1370_C,1511_C,1371_C,1423_C,1379_C,1422_C,1414_C,1404_C,1430_C,1374_C,1425_C,1429_C,1375_C,1483_C,1427_C,1432_C,1426_C,1433_C,1376_C,1465_C,1402_C,1419_C,1515_C,1434_C,1438_C,1557_C,1377_C,1467_C,1380_C,1458_C,1460_C,1436_C,1480_C,1466_C,1459_C,1435_C,1446_C,1477_C,1431_C,1406_C,1405_C,1454_C,1508_C,1416_C,1526_C,1457_C,1455_C,1527_C,1558_C,1481_C,1451_C,1516_C,1487_C,1448_C,1510_C,1512_C,1407_C,1505_C,1439_C,1456_C,1533_C,1490_C,1517_C,1506_C,1470_C,1403_C,1409_C,1453_C,1594_C,1498_C,1486_C,1493_C,1462_C,1530_C,1491_C,1463_C,1589_C,1501_C,1440_C,1616_C,1461_C,1496_C,1535_C,1469_C,1593_C,1504_C,1531_C,1449_C,1474_C,1538_C,1518_C,1600_C,1540_C,1536_C,1541_C,1630_C,1479_C,1529_C,1542_C,1528_C,1478_C,1544_C,1543_C,1545_C,1509_C,1532_C,1503_C,1597_C,1539_C,1484_C,1573_C,1617_C,1492_C,1534_C,1499_C,1514_C,1471_C,1507_C,1494_C,1473_C,1631_C,1583_C,1500_C,1610_C,1445_C,1475_C,1476_C,1570_C,1609_C,1548_C,1513_C,1464_C,1452_C,1659_C,1502_C,1567_C,1568_C,1546_C,1595_C,1662_C,1553_C,1601_C,1468_C,1549_C,1571_C,1587_C,1599_C,1555_C,1447_C,1569_C,1441_C,1661_C,1634_C,1664_C,1663_C,1554_C,1572_C,1408_C,1592_C,1656_C,1450_C,1574_C,1537_C,1632_C,1519_C,1472_C,1636_C,1665_C,1588_C,1637_C,1596_C,1660_C,1495_C,1591_C,1598_C,C116,1482_C,1615_C,1602_C,1638_C,1497_C,1635_C,1651_C,1654_C,1633_C,1590_C,1410_C,1547_C,1485_C,1655_C,1607_C,1646_C,1640_C,1647_C,1648_C,1641_C,1642_C,1443_F,1444_F,1575_F,1605_F,1606_F,1579_F,F3.1a,1578_F,1576_F,1577_F,1621_F,1620_F,1619_F,G3a,1639_G,1381_G,1382_G,1383_G,1384_G,1385_G,1386_G,1387_G,1652_G,1388_G,1390_G,1396_G,1389_G,1391_G,1653_G,1393_G,1392_G,1394_G,1395_G,1397_G,1401_G,1398_G,G3b,1603_G,1604_G,1399_G,1400_G,1488_G,1489_G,1618_G
Spis-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523219434,0.231847945,0,0,0.04599191,0.037432677,0,0,0,0.025476568,0,0,0.01278298,0.019923123,0,0,0,0,0.016246899,0,0,0.010916933,0.008883277,0,0.005944533,0.005363488,0,0,0.007408318,0,0,0,0,0,0,0,0,0,0,0,0,0.009754844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005184705,0,0,0,0.004614835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006793752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010257671,0,0,0,0,0,0,0.005698706,0,0,0,0,0,0,0,0.006257403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52135347,0.287166252,0,0,0.041897661,0.038851717,0,0,0,0.017300707,0,0,0.02554005,0.01385331,0,0,0,0,0,0,0,0.00609826,0,0,0.005945326,0.004728223,0,0.004976741,0.006557064,0,0,0,0,0.006862933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006697254,0,0,0,0.007481043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004689989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-20-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518896989,0.272139461,0,0,0.058028526,0.055961965,0,0,0,0.00614897,0,0,0.025990491,0,0,0,0,0,0.015175911,0,0,0.010332805,0.009698891,0,0.009635499,0.006871632,0,0.00622504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004893819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507942211,0.239938369,0,0,0.033779442,0.038685027,0,0,0,0.024783567,0,0,0.017860474,0.022068222,0,0,0,0,0.019491063,0,0,0.007116553,0.008394768,0,0.00675727,0.005872883,0,0.00542378,0.007448198,0,0.01085447,0,0.012250143,0,0.006598357,0,0.004933222,0,0.004401208,0,0,0,0,0,0,0,0.005292504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004933222,0,0,0,0.005175046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50583071,0.268814412,0,0,0.040469751,0.05013587,0,0,0,0.015398648,0,0,0.027991208,0.012560888,0,0,0,0,0.015645685,0,0,0.009526766,0.009438086,0,0.0090897,0.00629628,0,0.005795871,0,0,0,0,0,0,0.005770534,0,0.005884551,0,0,0,0,0.006790354,0,0,0,0,0,0,0,0,0,0,0,0,0.004560686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500088216,0.212530964,0,0,0.038017742,0.025589815,0.004453164,0,0,0.020762613,0,0,0.022682202,0.018864196,0,0.055463418,0,0,0.016471767,0,0,0.005878741,0,0,0.00630218,0.005624678,0,0.004721342,0,0,0,0,0,0.006471556,0,0,0,0,0,0,0,0.010416593,0,0,0,0,0.004488451,0,0,0,0,0,0,0,0.007381949,0,0,0,0.012265609,0,0,0,0.005490589,0,0,0,0.004756629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006930281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004347304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-17T1-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496475183,0.208227828,0,0,0.036218063,0.024774614,0,0,0,0.02653214,0,0,0.021480879,0.012322213,0,0.049790073,0,0,0.016859235,0,0,0.005376729,0.006815297,0,0.005806347,0.007674532,0,0.005005696,0.009757526,0,0,0,0.007934906,0,0.00627502,0,0,0,0.004953621,0,0,0.010720911,0,0,0,0,0,0,0,0,0,0,0,0,0.006925956,0,0,0,0.014593979,0,0,0,0.005982099,0,0,0,0.004803906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004693247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-72-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495096927,0.222272624,0,0,0.054127253,0.052326124,0.006404013,0,0,0.009912879,0,0,0.020252692,0.01291476,0,0,0,0,0.008672101,0,0,0.010673355,0.012567876,0,0.011633957,0.011900791,0,0.007231198,0,0,0,0,0,0.011046923,0.008311875,0,0.005109869,0,0.005923712,0,0,0.006337305,0,0.006710872,0,0,0.006857631,0,0,0,0,0,0.007604766,0,0,0,0,0,0,0,0.006110496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-78-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494245431,0.171916832,0,0,0.044421488,0.036309801,0.004466884,0,0,0.01575777,0,0,0.020188278,0.016397975,0,0.079399953,0,0,0.017925736,0,0,0.006583925,0.006984053,0,0.006416599,0.007733384,0,0.004954313,0,0,0,0,0,0.007216855,0.007398731,0,0,0,0,0,0,0.010898033,0,0.006329298,0,0,0.005441741,0,0,0,0,0,0.004932487,0,0.006569375,0,0,0,0.012134792,0,0,0,0.005376266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-19-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494230242,0.289359436,0,0,0.040775649,0.043842094,0.00474492,0,0,0.011039202,0,0,0.026201966,0.009877181,0,0,0,0,0,0,0,0.006964058,0.008077662,0,0.00752086,0.005600297,0,0.004793338,0,0,0,0,0,0.007391746,0.005455044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008029244,0,0.007262633,0,0,0,0.005011217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008408515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005414696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-17T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493547698,0.206351628,0,0,0.040188332,0.02360251,0,0,0,0.018192542,0,0,0.021741562,0.01444014,0,0.047906688,0,0,0.016626499,0,0,0.005938762,0.00664043,0,0.005257431,0.007728525,0,0.004687961,0.010687737,0,0.00710821,0,0.008694591,0.006081129,0,0,0.004789652,0,0,0,0,0.010941965,0,0,0,0,0,0,0,0,0,0,0,0,0.007433621,0,0,0,0.014694367,0,0,0,0.005908254,0,0,0,0.00572521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005084556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-19C-D,0.001957032,0,0.000124256,0,0,0,0,0,0,0,0,0,0,0,0.000105618,0,9.94E-05,0,0,0,3.73E-05,0.000118043,0,0,0,0.000105618,0,0,0,0,0,0,0,0,4.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492389319,0.295524298,0,0,0.040451546,0.038047192,0,0,0,0.019216193,0,0,0.02601921,0.018576275,0,0,0,0,0,0,0,0.005697138,0.007237913,0,0.006138247,0,0,0.004914325,0.007244126,0,0,0,0,0.006573143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008176046,0,0.00676574,0,0,0,0.007380807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007051529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-19C,0.001373853,0,7.98E-05,0,0,0,0,0,0,0,0,2.85E-05,0,0,7.98E-05,0,4.56E-05,0,0,0,0,6.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85E-05,2.85E-05,0,0,0,0.491075653,0.300047315,0,0,0.043233629,0.040269298,0,0,0,0.015636847,0,0,0.026040509,0.011977038,0,0,0,0,0,0,0,0.00653293,0.00734242,0,0.006253599,0.004788535,0,0.005062165,0.005968567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008300127,0,0.006373312,0,0,0,0.007217006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007388025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004765732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-23-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490953199,0.195585068,0,0,0.054576274,0.064661105,0.006119323,0,0,0.01569097,0,0,0.014851216,0.01899556,0,0,0,0,0.013171706,0,0,0.01292289,0.012324176,0,0.012619646,0.016732888,0,0.007060159,0,0,0,0,0,0.006523649,0.008296464,0,0.006041568,0,0.005240691,0,0,0.007969893,0,0.006508098,0,0,0.005854956,0,0,0,0,0,0.006546976,0,0,0,0,0,0,0,0,0,0.005792752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004960773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-19T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490296302,0.298606034,0,0,0.040405964,0.039416857,0,0,0,0.0165568,0,0,0.024445086,0.013116426,0,0,0,0,0,0,0,0.006063659,0.007384517,0,0.006149669,0,0,0.005068408,0.006800882,0,0,0,0,0.006782452,0,0,0.00468751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008275328,0,0.00620496,0,0,0,0.00704048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007832994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004865672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490128332,0.189284203,0,0,0.041098374,0.029917199,0,0,0,0.020186554,0,0,0.02058948,0.015109696,0,0.068054073,0,0,0.020055604,0,0,0.004966054,0.006517316,0,0.004945907,0.00514737,0,0.005379052,0.01096964,0,0.007716018,0,0.007756311,0.005993513,0,0,0,0,0,0,0,0.009982473,0,0,0,0,0,0,0,0,0,0,0,0,0.006043879,0,0,0,0.019874287,0,0,0,0.005449564,0,0,0,0.004835103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
